GCRQ,XZQHMC,HC_CS,JDC_CS,KC_DL,KC_CS,JDC_DL,HC_DL
2016/8/24,浙江省,58.8,61.2,10618,64.7,21306,8893
2016/8/25,浙江省,59,61.4,10646,64.8,20998,8557
2016/8/26,浙江省,59.7,62.5,11211,65.7,21250,8262
2016/8/27,浙江省,60,62.8,11464,66,21168,7912
2016/8/28,浙江省,58.5,61.4,9990,64.4,17168,5465
2016/8/29,浙江省,59,62.2,10124,65.3,17747,5894
2016/8/30,浙江省,58.8,61.4,9607,64.6,17271,5941
2016/8/31,浙江省,59,61.3,10012,64.6,17864,6132
2016/9/1,浙江省,58.7,61.3,9757,64.2,16975,5540
2016/9/2,浙江省,59.6,62,10194,65.2,17642,5775
2016/9/3,浙江省,59.5,62,10461,65,17889,5761
2016/9/4,浙江省,59.8,61.5,9859,64.3,16623,5133
2016/9/5,浙江省,59.3,61.6,5114,65,9603,3041
2016/9/6,浙江省,58.7,61.3,9771,64.6,17205,5801
2016/9/7,浙江省,59.3,62,11542,65.3,22137,8936
2016/9/8,浙江省,59,61.5,11081,64.8,22505,9630
2016/9/9,浙江省,58.4,61.4,9731,64.8,20059,8502
2016/9/10,浙江省,58.2,61.5,11374,65,22988,9859
2016/9/11,浙江省,58.7,61.3,10797,64,21364,9167
2016/9/12,浙江省,59,61.3,10545,64.6,21855,9550
2016/9/13,浙江省,58.4,60.5,10551,63.4,22574,10389
2016/9/14,浙江省,58.3,60.7,12093,63.3,23795,10131
2016/9/15,浙江省,60.6,61.8,10690,63.2,18494,6641
2016/9/16,浙江省,59.5,62.1,10452,65,18534,6624
2016/9/17,浙江省,59.2,62.8,11157,66.3,20795,7972
2016/9/18,浙江省,58.8,61.6,10298,64.9,20912,8819
2016/9/19,浙江省,58.4,60.5,10334,63.8,22023,9957
2016/9/20,浙江省,57.9,59.9,9275,63.1,20251,9197
2016/9/21,浙江省,58.7,60.6,10235,63.8,22252,10177
2016/9/22,浙江省,58.7,60.5,10138,63.7,22494,10518
2016/9/23,浙江省,58.8,61.1,10973,64.2,23805,10926
2016/9/24,浙江省,58.8,61.4,10500,64.2,23219,10787
2016/9/25,浙江省,59.3,61.7,10525,64.8,22747,10327
2016/9/26,浙江省,58.6,60.2,10375,63.5,22871,10703
2016/9/27,浙江省,58.3,60.1,10334,63.2,23168,11142
2016/9/28,浙江省,58,59.7,10096,62.4,22045,10528
2016/9/29,浙江省,58.3,60,10287,62.6,22434,10599
2016/9/30,浙江省,58.7,62,13903,65.4,26680,10873
2016/10/1,浙江省,59.4,64.6,18103,67.8,28525,8490
2016/10/2,浙江省,60,64.8,16032,68,25235,7331
2016/10/3,浙江省,59.2,64.4,15797,67.6,25479,7898
2016/10/4,浙江省,59,64.4,15368,67.9,25987,8769
2016/10/5,浙江省,58.7,64.3,15015,67.9,26067,9151
2016/10/6,浙江省,58.4,64.1,14180,67.8,25220,9232
2016/10/7,浙江省,58.5,63.6,12480,67,22969,8893
2016/10/8,浙江省,58.7,60.5,10016,63,20559,8985
2016/10/9,浙江省,58.5,60.4,10392,63.5,21958,9777
2016/10/10,浙江省,58.2,60,10359,63.1,22568,10440
2016/10/11,浙江省,58.2,59.9,10106,63.1,22350,10620
2016/10/12,浙江省,58.3,60,10242,63.1,22710,10710
2016/10/13,浙江省,58.2,60,10230,63.1,22881,10874
2016/10/14,浙江省,58.2,60.3,10717,63.3,23039,10568
2016/10/15,浙江省,58.4,60.4,10591,63.3,22572,10287
2016/10/16,浙江省,58.3,60.8,10739,64,22292,9740
2016/10/17,浙江省,58.4,60.1,10480,63.4,22310,10158
2016/10/18,浙江省,57.8,59.4,10258,62.5,22604,10719
2016/10/19,浙江省,57.8,59.8,10098,62.6,22075,10385
2016/10/20,浙江省,57.9,59.8,9977,62.8,21957,10418
2016/10/21,浙江省,57.8,59.7,10510,62.4,22404,10248
2016/10/22,浙江省,58.2,59.9,9710,62.2,20695,9476
2016/10/23,浙江省,58.9,61.1,10166,63.9,20935,9118
2016/10/24,浙江省,58.3,60.2,10773,63.3,22812,10200
2016/10/25,浙江省,58,59.9,10413,63,22942,10731
2016/10/26,浙江省,58,59.9,10628,63.1,23448,11019
2016/10/27,浙江省,58.2,60,10598,63,23136,10761
2016/10/28,浙江省,58.1,60.2,11197,63,23626,10672
2016/10/29,浙江省,58.3,60.7,10923,63.5,22842,10357
2016/10/30,浙江省,58.6,61.2,11125,64.4,22892,10081
2016/10/31,浙江省,58.2,60.1,10413,63,22392,10300
2016/11/1,浙江省,58.3,60,10284,62.9,22467,10561
2016/11/2,浙江省,58,60.1,10342,63.1,22910,10918
2016/11/3,浙江省,57.9,60.1,10413,63.2,23209,11115
2016/11/4,浙江省,58.2,61,11667,64.1,24662,11293
2016/11/5,浙江省,58.2,60.9,5568,64,12072,4968
2016/11/6,浙江省,58.2,61.2,11408,64.5,23404,10291
2016/11/7,浙江省,57.5,59.6,10642,62.6,22810,10480
2016/11/8,浙江省,57.8,59.8,10156,62.3,22009,10500
2016/11/9,浙江省,57.8,59.9,10393,62.8,22594,10720
2016/11/10,浙江省,58.2,60.1,10565,63.2,23575,11435
2016/11/11,浙江省,58.2,60.3,11442,63.3,24494,11373
2016/11/12,浙江省,58.4,60.7,10870,63.7,23556,11185
2016/11/13,浙江省,58.5,60.9,10966,64,23100,10559
2016/11/14,浙江省,58.4,60.2,10493,63.2,22716,10662
2016/11/15,浙江省,58.6,60.4,10461,63.4,23091,11003
2016/11/16,浙江省,58.3,60.2,10584,63.1,23305,11035
2016/11/17,浙江省,58.3,60.2,10775,63.2,23568,11113
2016/11/18,浙江省,58.5,60.8,11539,64.1,24507,11166
2016/11/19,浙江省,58.2,60.7,11375,63.9,24347,11199
2016/11/20,浙江省,58.2,60.5,11081,63.6,22847,10132
2016/11/21,浙江省,58.2,60.1,10623,63,22756,10428
2016/11/22,浙江省,57.7,59.5,10106,62.1,22310,10708
2016/11/23,浙江省,57.6,59.5,10081,62.2,21910,10489
2016/11/24,浙江省,57.9,60,10265,63.3,22344,10690
2016/11/25,浙江省,57.6,60.1,11191,63.1,23734,11066
2016/11/26,浙江省,58.6,61.2,10363,63.7,21622,10060
2016/11/27,浙江省,58.4,61.3,11164,64.4,22617,9857
2016/11/28,浙江省,57.8,60.1,10933,63.2,23256,10762
2016/11/29,浙江省,57.9,60.2,10603,63.1,23355,11055
2016/11/30,浙江省,58.1,60.3,10619,63.1,23455,11176
2016/12/1,浙江省,58.1,60.1,10435,63.1,22962,10921
2016/12/2,浙江省,54.1,56.1,10843,58.4,22230,9453
2016/12/3,浙江省,57.8,59.9,10893,62.9,22825,10262
2016/12/4,浙江省,58.6,60.9,10996,63.9,22701,10150
2016/12/5,浙江省,58.1,60.2,10354,63.4,21964,10071
2016/12/6,浙江省,57.4,59.3,10223,62.3,22427,10593
2016/12/7,浙江省,58,60.1,10524,63.2,23372,11292
2016/12/8,浙江省,58.1,60,10608,62.9,23740,11545
2016/12/9,浙江省,58,60.1,11424,63,24674,11638
2016/12/10,浙江省,58,60.1,11118,62.9,23954,11245
2016/12/11,浙江省,58.1,60.4,10980,63.3,22900,10360
2016/12/12,浙江省,58.3,59.7,10686,62.6,22709,10561
2016/12/13,浙江省,57.8,59.2,10266,62,22522,10855
2016/12/14,浙江省,58,59.7,10460,62.5,23045,11116
2016/12/15,浙江省,58,60,10549,63.1,23020,11076
2016/12/16,浙江省,58.2,60.3,11550,63.3,24275,11279
2016/12/17,浙江省,58.3,60.6,11163,63.4,23701,10956
2016/12/18,浙江省,58.8,60.9,11294,63.7,23172,10335
2016/12/19,浙江省,58.3,60,10786,63.1,22832,10555
2016/12/20,浙江省,58.2,59.8,10475,62.4,22488,10559
2016/12/21,浙江省,58.1,59.3,10318,61.9,21927,10282
2016/12/22,浙江省,58.6,60.3,10820,63.3,23171,10952
2016/12/23,浙江省,58.2,60.1,11479,63.2,23958,11048
2016/12/24,浙江省,58.5,60.6,11590,63.5,23949,10925
2016/12/25,浙江省,58.5,60.8,10888,63.6,22181,9924
2016/12/26,浙江省,57.9,59.8,10401,62.5,21747,10051
2016/12/27,浙江省,58,60,10242,62.8,22060,10535
2016/12/28,浙江省,57.9,59.9,10590,62.8,22839,10893
2016/12/29,浙江省,58,60,10392,62.9,22973,11219
2016/12/30,浙江省,58.4,61,11629,64.1,24238,11229
2016/12/31,浙江省,59,61.9,12184,65.1,24055,10493
2017/1/1,浙江省,59.1,61.9,12144,64.8,21856,8279
2017/1/2,浙江省,58.6,62.2,11991,65.6,22352,8919
2017/1/3,浙江省,58.2,60.5,10645,63.7,21976,9856
2017/1/4,浙江省,58.2,60.1,10316,63.2,22321,10573
2017/1/5,浙江省,57.8,59.4,10141,62.3,21777,10308
2017/1/6,浙江省,57.9,59.8,10915,62.6,22452,10264
2017/1/7,浙江省,58.2,60.1,10503,62.7,21578,9886
2017/1/8,浙江省,58.5,60.8,10417,63.9,21256,9519
2017/1/9,浙江省,58.6,60.7,11001,63.7,22529,10187
2017/1/10,浙江省,58.7,60.9,11158,63.8,23704,11203
2017/1/11,浙江省,58.4,60.5,11110,63.3,23533,11249
2017/1/12,浙江省,58.8,61.2,11194,64,23067,10812
2017/1/13,浙江省,59.2,62.1,12705,65.2,25166,11080
2017/1/14,浙江省,59.5,62.8,12461,66.1,24690,10906
2017/1/15,浙江省,59.8,63.6,13120,66.7,24872,10427
2017/1/16,浙江省,60,63.8,13612,67,25496,10532
2017/1/17,浙江省,59.7,63.7,14188,66.7,26192,10736
2017/1/18,浙江省,60.4,63.2,14251,65.6,25623,10235
2017/1/19,浙江省,60.8,64.8,14623,67.6,25402,9661
2017/1/20,浙江省,61.6,66.5,15725,69.4,26101,9133
2017/1/21,浙江省,62.4,67.5,15612,70.4,24797,7976
2017/1/22,浙江省,63.2,68.4,15083,71.2,23157,6876
2017/1/23,浙江省,63.3,68.5,15303,71.1,22565,6046
2017/1/24,浙江省,63.8,69,14999,71.6,21178,5013
2017/1/25,浙江省,63.6,69,14502,71.3,19564,3954
2017/1/26,浙江省,63.7,68,12909,70.4,16962,2940
2017/1/27,浙江省,64.5,69.1,10128,71.5,12938,1911
2017/1/28,浙江省,65.9,70,12262,71.6,14777,1784
2017/1/29,浙江省,65.3,70.4,15040,72.2,18203,2303
2017/1/30,浙江省,64.8,70.9,15476,72.6,18783,2545
2017/1/31,浙江省,64.9,71,16419,72.7,20045,2727
2017/2/1,浙江省,64.4,71.2,17015,72.9,20780,2865
2017/2/2,浙江省,64.2,70.9,18073,72.8,22235,3202
2017/2/3,浙江省,64.3,69.6,14872,71.7,19303,3443
2017/2/4,浙江省,63.7,67.9,14149,70.1,19296,4116
2017/2/5,浙江省,63.6,68.7,14326,71.2,20044,4704
2017/2/6,浙江省,62,66.5,14397,69.1,21189,5644
2017/2/7,浙江省,62,66.6,13676,69.6,21352,6504
2017/2/8,浙江省,61.8,65,12146,67.4,19860,6788
2017/2/9,浙江省,61.5,65.9,12407,68.8,20765,7271
2017/2/10,浙江省,61.3,65.4,12994,68.3,21905,7735
2017/2/11,浙江省,61.4,64.6,11951,67.3,20266,7154
2017/2/12,浙江省,60.3,65.2,14297,68.2,23045,7449
2017/2/13,浙江省,60,64.4,13287,67.7,23203,8553
2017/2/14,浙江省,59.6,63.2,12701,66.3,23259,9184
2017/2/15,浙江省,59.7,63.2,12232,66.5,23202,9578
2017/2/16,浙江省,59.5,62.7,11623,66.1,22760,9761
2017/2/17,浙江省,59.1,62.4,11968,65.7,23426,10061
2017/2/18,浙江省,59,62.8,11721,66.1,22737,9695
2017/2/19,浙江省,59.1,62.7,11766,66.1,22199,9027
2017/2/20,浙江省,58.8,61.8,10971,64.9,21832,9440
2017/2/21,浙江省,58.8,61.6,10669,64.7,22047,10007
2017/2/22,浙江省,58.5,60.8,10292,63.7,21405,9861
2017/2/23,浙江省,58.8,61.6,10025,64.7,20735,9619
2017/2/24,浙江省,58.9,62.1,11056,65.3,22294,10025
2017/2/25,浙江省,59.4,62.7,11269,65.9,22749,10159
2017/2/26,浙江省,59.5,63,11208,66.4,22133,9527
2017/2/27,浙江省,59,62.1,11192,65.4,22678,10042
2017/2/28,浙江省,58.9,61.8,10967,65.2,23065,10664
2017/3/1,浙江省,58.8,61.5,10915,65,23116,10779
2017/3/2,浙江省,58.4,61.2,10825,64.6,23071,10830
2017/3/3,浙江省,58.5,61.6,11506,65.1,23870,10931
2017/3/4,浙江省,58.8,61.7,11321,65,23294,10564
2017/3/5,浙江省,59.2,62.1,5463,65.1,11321,4624
2017/3/6,浙江省,58.8,61.7,9346,65.1,19068,8438
2017/3/7,浙江省,58.8,61.5,10928,64.9,23444,11121
2017/3/8,浙江省,58.7,61.2,11392,64.5,24259,11450
2017/3/9,浙江省,58.8,61.6,11215,64.9,24141,11503
2017/3/10,浙江省,58.9,61.9,11591,65,23948,11200
2017/3/11,浙江省,59.4,62.4,10934,65.7,22684,10537
2017/3/12,浙江省,59.5,61.8,10563,64.7,21196,9510
2017/3/13,浙江省,59.4,61.2,10199,63.7,20702,9532
2017/3/14,浙江省,58.9,61.5,10904,64.9,23163,10890
2017/3/15,浙江省,58.4,60.9,11389,64.2,24499,11670
2017/3/16,浙江省,58.6,61.1,10963,64.6,23923,11532
2017/3/17,浙江省,58.7,61.7,11754,65.1,24822,11647
2017/3/18,浙江省,58.9,61.9,11143,65.4,23367,10893
2017/3/19,浙江省,59.3,61.6,10978,65,22168,9838
2017/3/20,浙江省,59.3,61.5,10767,64.8,22065,9909
2017/3/21,浙江省,58.8,61.1,11251,64.7,23888,11098
2017/3/22,浙江省,58.6,60.5,10477,63.5,22409,10716
2017/3/23,浙江省,58.9,61,10965,64.6,23785,11314
2017/3/24,浙江省,58.9,60.7,11613,63.7,24328,11312
2017/3/25,浙江省,59.2,61.7,12068,65.2,24682,11082
2017/3/26,浙江省,58.9,61.7,12397,65.3,24457,10455
2017/3/27,浙江省,58.7,61.1,11765,64.7,24596,11203
2017/3/28,浙江省,58.4,60.8,11447,64.5,24862,11858
2017/3/29,浙江省,58.8,61,11534,64.7,25194,12048
2017/3/30,浙江省,58.8,60.6,10998,63.9,23874,11486
2017/3/31,浙江省,59.1,61.9,11416,65.4,24119,11285
2017/4/1,浙江省,58.9,62.9,14242,66.5,27382,11621
2017/4/2,浙江省,58.8,64.7,18451,68.2,31005,11002
2017/4/3,浙江省,59,64.4,17130,67.9,28519,9671
2017/4/4,浙江省,58.9,64.8,18429,68.1,28352,8222
2017/4/5,浙江省,58.4,62.4,12914,66.3,24706,10058
2017/4/6,浙江省,58.4,61.2,11561,64.9,24228,11041
2017/4/7,浙江省,58.7,61.4,11969,64.9,24681,11191
2017/4/8,浙江省,59.1,61.7,11788,65.3,24807,11375
2017/4/9,浙江省,59.2,61.6,10654,64.8,21606,9698
2017/4/10,浙江省,58.8,60.9,10993,63.9,22317,9990
2017/4/11,浙江省,58.8,61.2,11049,64.7,23483,10928
2017/4/12,浙江省,58.8,61.2,11635,64.7,24874,11621
2017/4/13,浙江省,58.5,60.8,11752,64.3,25259,11834
2017/4/14,浙江省,58.3,61.1,12467,64.6,26117,11924
2017/4/15,浙江省,58.6,61.2,12392,64.9,25586,11504
2017/4/16,浙江省,58.8,61.5,12184,64.9,24196,10372
2017/4/17,浙江省,58.6,61,11330,64,23075,10353
2017/4/18,浙江省,58.5,61,11334,64.2,24143,11214
2017/4/19,浙江省,58.2,60.5,11349,63.8,24461,11561
2017/4/20,浙江省,58.5,60.9,11090,64.2,23761,11199
2017/4/21,浙江省,58.3,61.2,11813,64.4,24454,11253
2017/4/22,浙江省,58.4,61.2,12007,64.5,24647,11074
2017/4/23,浙江省,58.7,61.6,12013,65,23973,10420
2017/4/24,浙江省,58.4,61,11461,64.4,23930,10874
2017/4/25,浙江省,58.2,60.5,11162,63.6,23894,11276
2017/4/26,浙江省,58.6,60.9,10829,63.9,23197,11087
2017/4/27,浙江省,58.8,61.4,11622,64.6,24798,11715
2017/4/28,浙江省,59,62.5,13892,66,27736,12240
2017/4/29,浙江省,59.4,64.9,16704,68.7,29729,11433
2017/4/30,浙江省,59.7,64.8,17458,68,28771,9686
2017/5/1,浙江省,60.1,65,19236,67.8,28720,7864
2017/5/2,浙江省,59.6,62.7,11985,65.8,22014,8717
2017/5/3,浙江省,59.2,62,11787,65.4,23977,10653
2017/5/4,浙江省,59.1,61.3,11059,64.4,23339,10880
2017/5/5,浙江省,59.1,61.4,5983,64.7,12839,5400
2017/5/6,浙江省,59.1,61.7,11695,65,24414,11126
2017/5/7,浙江省,59.1,61.9,12091,65.2,23913,10219
2017/5/8,浙江省,58.8,60.9,11163,63.8,22691,10177
2017/5/9,浙江省,58.8,61,11448,64.4,24361,11259
2017/5/10,浙江省,58.7,61,10964,64.4,23780,11159
2017/5/11,浙江省,58.5,60.7,11487,64.1,24870,11704
2017/5/12,浙江省,58.9,61.2,11889,64.1,24416,11190
2017/5/13,浙江省,58.8,61.1,12307,64.3,25056,11060
2017/5/14,浙江省,58.6,61.3,12402,64.6,24473,10344
2017/5/15,浙江省,58.2,60.2,11579,63.4,24046,10774
2017/5/16,浙江省,58.8,60.7,11327,63.9,24363,11473
2017/5/17,浙江省,58.9,61.1,11459,64.5,24952,11811
2017/5/18,浙江省,58.9,61,11337,64.5,25061,12031
2017/5/19,浙江省,58.7,61.3,12281,64.7,26096,12097
2017/5/20,浙江省,58.8,61.3,12031,64.6,25073,11384
2017/5/21,浙江省,59.2,62,12029,65.5,24359,10616
2017/5/22,浙江省,58.6,61.1,11496,64.6,24213,10972
2017/5/23,浙江省,58.6,60.2,10981,63.2,23679,11114
2017/5/24,浙江省,59,60.9,11062,64.1,24107,11496
2017/5/25,浙江省,58.7,60.9,11361,64.4,25089,12031
2017/5/26,浙江省,58.7,61.1,11483,64.6,25176,11972
2017/5/27,浙江省,58.8,62.1,13105,65.7,26692,11868
2017/5/28,浙江省,58.9,63,14150,66.7,26718,10872
2017/5/29,浙江省,59.2,63,14154,66.3,25751,9868
2017/5/30,浙江省,59.6,63.5,14560,66.6,23966,7662
2017/5/31,浙江省,58.5,61.9,12096,65.7,23206,9394
2017/6/1,浙江省,58.7,61.1,10951,64.4,22720,10359
2017/6/2,浙江省,58.7,61.4,11660,64.9,24396,11069
2017/6/3,浙江省,58.6,61.2,11046,64.8,23288,10698
2017/6/4,浙江省,58.5,61.3,10856,64.9,22254,9909
2017/6/5,浙江省,58.5,60.3,9771,63.3,19910,8847
2017/6/6,浙江省,58.5,60.6,10894,63.9,22992,10553
2017/6/7,浙江省,58.3,60.4,10976,63.8,23604,11078
2017/6/8,浙江省,58.6,60.7,10937,64.1,23713,11274
2017/6/9,浙江省,58.2,60.6,11568,63.8,24200,11141
2017/6/10,浙江省,58.5,60.9,11366,64.3,23436,10525
2017/6/11,浙江省,58.8,60.8,10653,63.8,21265,9300
2017/6/12,浙江省,58.7,60.2,10564,62.7,21191,9435
2017/6/13,浙江省,58.7,59.9,10184,62.3,21012,9760
2017/6/14,浙江省,58.8,60.6,10921,63.7,22758,10448
2017/6/15,浙江省,58.4,60.6,11300,63.8,23846,11042
2017/6/16,浙江省,58.1,60.9,11738,64.2,23969,10888
2017/6/17,浙江省,58.5,61.3,11867,64.7,23773,10420
2017/6/18,浙江省,58.3,61.1,12256,64.5,23567,9754
2017/6/19,浙江省,57.9,60,11165,63.1,22348,9792
2017/6/20,浙江省,58.4,60.4,10944,63.7,22612,10234
2017/6/21,浙江省,58.2,60,10964,62.9,22941,10718
2017/6/22,浙江省,58.3,60.3,10968,63.4,22748,10478
2017/6/23,浙江省,58.3,60.3,11853,63.5,24021,10668
2017/6/24,浙江省,58.8,60.5,10965,63.3,21935,9741
2017/6/25,浙江省,59.3,60.9,10806,63.6,20635,8692
2017/6/26,浙江省,58.7,60.5,11212,63.5,21941,9413
2017/6/27,浙江省,59.1,61.2,11037,64.3,22527,10149
2017/6/28,浙江省,59,60.9,11307,63.9,23073,10477
2017/6/29,浙江省,59,61,11572,64.1,23622,10612
2017/6/30,浙江省,59,61.7,12572,65.2,24874,10730
2017/7/1,浙江省,58.9,61.7,12703,64.9,24514,10220
2017/7/2,浙江省,58.7,61.9,12565,65.3,23388,9275
2017/7/3,浙江省,58.4,60.9,11960,64.1,23192,9700
2017/7/4,浙江省,58.2,60.6,11804,63.9,23750,10348
2017/7/5,浙江省,58.1,60.3,11500,63.5,23563,10493
2017/7/6,浙江省,58.2,60.7,11729,63.9,24246,10879
2017/7/7,浙江省,58.4,61.3,12339,64.7,25046,11099
2017/7/8,浙江省,58.4,61.4,12163,64.6,24327,10585
2017/7/9,浙江省,58.1,61.3,12307,64.8,23444,9580
2017/7/10,浙江省,57.8,60.4,11501,63.6,22936,9898
2017/7/11,浙江省,58.2,60.6,11524,63.8,23637,10509
2017/7/12,浙江省,58.1,60.4,11436,63.6,23764,10745
2017/7/13,浙江省,58,60.5,11238,63.7,23744,10964
2017/7/14,浙江省,57.9,60.9,12085,64.1,24674,11054
2017/7/15,浙江省,58.1,61.1,12160,64.3,24163,10458
2017/7/16,浙江省,58,61.5,12275,64.9,23398,9598
2017/7/17,浙江省,57.9,60.8,11562,64,23274,10093
2017/7/18,浙江省,58.2,60.6,11249,63.8,23313,10499
2017/7/19,浙江省,58.1,60.6,11249,63.8,23642,10824
2017/7/20,浙江省,58.4,60.8,11151,63.9,23550,10825
2017/7/21,浙江省,58.4,61.3,11691,64.4,23783,10569
2017/7/22,浙江省,58.3,61.2,11568,64.3,23166,10070
2017/7/23,浙江省,58.4,61.5,11552,64.7,22273,9232
2017/7/24,浙江省,58.1,60.9,11128,64,22292,9636
2017/7/25,浙江省,58.1,60.6,11006,63.6,22698,10174
2017/7/26,浙江省,58.1,60.5,11000,63.6,22918,10411
2017/7/27,浙江省,58.1,60.3,11047,63.4,23095,10491
2017/7/28,浙江省,58.4,61.1,11711,64.3,23955,10703
2017/7/29,浙江省,58.5,61.3,11598,64.4,23272,10142
2017/7/30,浙江省,58.8,61.7,11299,64.7,21658,9000
2017/7/31,浙江省,58.6,61.2,11175,64.3,21847,9231
2017/8/1,浙江省,58.5,61,11110,64,22053,9560
2017/8/2,浙江省,58.5,60.8,11221,64.1,22963,10197
2017/8/3,浙江省,58.4,60.7,11172,63.9,23227,10510
2017/8/4,浙江省,58.6,61.6,11911,64.9,24429,10970
2017/8/5,浙江省,58.9,61.5,11998,64.7,24012,10438
2017/8/6,浙江省,59,62.1,12181,65.4,23406,9737
2017/8/7,浙江省,58.7,61.2,11475,64.5,23066,10081
2017/8/8,浙江省,58.7,61.1,11283,64.4,23474,10696
2017/8/9,浙江省,59,61.2,11343,64.5,23624,10791
2017/8/10,浙江省,58.8,61.3,11434,64.5,23856,10951
2017/8/11,浙江省,58.6,61.8,12123,65.2,24673,11026
2017/8/12,浙江省,58.8,61.8,12199,65.1,24326,10660
2017/8/13,浙江省,58.9,62.1,12544,65.3,23715,9679
2017/8/14,浙江省,58.6,61.1,11525,64.5,23118,10034
2017/8/15,浙江省,58.7,61.1,11370,64.3,23490,10580
2017/8/16,浙江省,58.7,61.1,11498,64.2,23881,10922
2017/8/17,浙江省,58.4,60.7,11511,63.8,24106,11076
2017/8/18,浙江省,58.9,61.7,12259,65,24831,11035
2017/8/19,浙江省,58.9,61.4,12528,64.4,24529,10488
2017/8/20,浙江省,59.1,62,12715,65.2,23752,9550
2017/8/21,浙江省,59,61.6,11897,64.7,23227,9831
2017/8/22,浙江省,58.8,61.2,11631,64.3,23449,10317
2017/8/23,浙江省,58.6,61.1,11838,64.3,23928,10596
2017/8/24,浙江省,58.8,61.2,11896,64.3,24119,10708
2017/8/25,浙江省,59,61.7,12668,64.8,24848,10661
2017/8/26,浙江省,59.2,61.5,12554,64.4,23819,9775
2017/8/27,浙江省,59.9,62.6,12836,65.7,23350,9032
2017/8/28,浙江省,59.6,61.7,12307,64.7,23319,9486
2017/8/29,浙江省,59.8,61.8,11845,64.8,23339,10027
2017/8/30,浙江省,59.4,61.5,11643,64.6,23420,10280
2017/8/31,浙江省,59.3,61,11433,64.1,23255,10322
2017/9/1,浙江省,59.1,61.1,11746,64.1,23490,10190
2017/9/2,浙江省,59.4,61.6,11815,64.7,23125,9871
2017/9/3,浙江省,59.5,61.7,11809,64.7,22496,9188
2017/9/4,浙江省,58.9,60.6,10993,63.6,22076,9539
2017/9/5,浙江省,58.9,60.3,5112,63.3,11088,4581
2017/9/6,浙江省,58.7,60.4,11046,63.4,22974,10435
2017/9/7,浙江省,58.7,60.2,10851,62.9,22833,10585
2017/9/8,浙江省,58.8,60.7,11614,63.6,23772,10716
2017/9/9,浙江省,59.2,61.4,11470,64.3,23209,10302
2017/9/10,浙江省,59.2,61.6,11445,64.7,22352,9448
2017/9/11,浙江省,58.6,60.1,10883,62.9,22237,9907
2017/9/12,浙江省,59.3,60.7,10844,63.6,22823,10617
2017/9/13,浙江省,59,61,10945,64.1,23573,11239
2017/9/14,浙江省,58.8,60.4,10517,63.4,22730,10861
2017/9/15,浙江省,59.1,60.9,11240,63.6,22684,10113
2017/9/16,浙江省,59,61.5,11527,64.7,23668,10752
2017/9/17,浙江省,59,61.6,11529,64.8,23327,10366
2017/9/18,浙江省,58.8,60.8,11252,63.8,23608,10884
2017/9/19,浙江省,58.8,60.6,10938,63.7,24018,11626
2017/9/20,浙江省,58.7,59.9,10496,62.3,23017,11251
2017/9/21,浙江省,58.8,60.1,10464,62.5,23257,11523
2017/9/22,浙江省,59,60.9,11514,63.8,24649,11703
2017/9/23,浙江省,59.1,60.7,10841,63.3,23216,11060
2017/9/24,浙江省,59.4,61.3,11005,64.3,22849,10451
2017/9/25,浙江省,59,60.8,11019,63.7,23589,11069
2017/9/26,浙江省,58.5,60.1,11113,63,24217,11632
2017/9/27,浙江省,58.7,60.1,11359,62.9,24900,12131
2017/9/28,浙江省,58.6,60.3,11283,63,24657,12105
2017/9/29,浙江省,58.5,60.7,12026,63.7,25614,12176
2017/9/30,浙江省,58.6,61.9,15786,64.8,29069,11848
2017/10/1,浙江省,59.9,64.3,20567,66.8,30968,8868
2017/10/2,浙江省,60.7,65.3,17481,68,26268,7334
2017/10/3,浙江省,60.5,65.4,17651,68.2,26434,7416
2017/10/4,浙江省,61.8,65.8,17037,68.4,24821,6414
2017/10/5,浙江省,60,65.7,18497,68.7,27740,7832
2017/10/6,浙江省,59.7,65.7,16927,69.1,27435,9145
2017/10/7,浙江省,59.8,65.4,15719,69,26832,9742
2017/10/8,浙江省,59.7,64.7,13770,68.5,24873,9706
2017/10/9,浙江省,59,60.9,11058,63.8,22968,10490
2017/10/10,浙江省,58.7,60.4,11165,63.4,24104,11463
2017/10/11,浙江省,58.4,59.8,10776,62.5,23786,11624
2017/10/12,浙江省,58.4,59.7,10550,62.3,23415,11586
2017/10/13,浙江省,58.8,60.6,11284,63.4,24505,11824
2017/10/14,浙江省,58.8,60.2,10543,62.5,23067,11316
2017/10/15,浙江省,59.4,60.5,10154,62.4,21297,10186
2017/10/16,浙江省,59.2,60,10273,62,21760,10363
2017/10/17,浙江省,59.1,60.3,10420,62.9,22701,10978
2017/10/18,浙江省,59.1,60.3,10589,63.1,23613,11634
2017/10/19,浙江省,59.1,60.2,10763,63,24151,11984
2017/10/20,浙江省,59.1,60.6,11416,63.4,24515,11723
2017/10/21,浙江省,59.2,60.8,11525,63.4,24172,11248
2017/10/22,浙江省,59.5,61.3,11838,64,23797,10561
2017/10/23,浙江省,59.1,60.6,10952,63.3,23253,10913
2017/10/24,浙江省,58.6,60.1,10684,62.8,23296,11215
2017/10/25,浙江省,58.5,59.9,10795,62.5,24310,12105
2017/10/26,浙江省,58.9,60.4,10847,63.2,24409,12175
2017/10/27,浙江省,59.1,60.9,11779,63.8,25553,12355
